================= Elementos Regalos ===================

Colección de ebooks para Kindle/Tablets/Celulares
Listado completo (Colección completa. Para ver el listado de la colección de 3000 ebooks ir al final del archivo)
Fecha: 23/02/2017
Total: 28.000 titulos (Actualizamos todas las semanas)
Consultas: elementosregalos@gmail.com

=======================================================

autor	titulo
Taylor Caldwell	Testimonio de dos hombres
Ted Chiang	La historia de tu vida
Ted Chiang	Arrival (Stories of Your Life and Others)
Ted Dekker	La apuesta del cielo
Ted Dekker	Cuando llora el cielo
Ted Dekker	Trueno del cielo
Ted Dekker	Beso
Ted Dekker	Piel
Ted Dekker	Adán
Ted Dekker	Prohibido
Ted Dekker	Mortal
Ted Dekker	Tr3s
Ted Dekker	Verde
Ted Dekker	Negro
Ted Dekker	Rojo
Ted Dekker	Blanco
Ted Dekker	Soberano
Ted Dekker	Llamas
Ted Gioia	El canon del jazz. Los 250 temas imprescindibles
Ted Gioia	Blues: la música del delta del Mississippi
Ted Gioia	Historia del jazz
Ted Kosmatka	Los juegos
Ted Simon	Los viajes de Júpiter
Teju Cole	Ciudad abierta
Tennessee Williams	Dulce pájaro de juventud
Tennessee Williams	Veintisiete vagones de algodón
Tennessee Williams	El zoo de cristal
Tennessee Williams	Un tranvía llamado Deseo
Tennessee Williams	La gata sobre el tejado de zinc caliente
Tennessee Williams	De repente, el último verano
Teo Palacios	La predicción del astrólogo
Teo Palacios	El trono de barro
Teo Palacios	Hijos de Heracles
Teo Rodríguez	Oscuro
Terence McKenna	El manjar de los dioses
Terence McKenna	La nueva conciencia psicodélica
Terenci Moix	Besaré tu cadáver
Terenci Moix	Extraño en el paraiso
Terenci Moix	El cine de los sábados
Terenci Moix	El beso de Peter Pan
Terenci Moix	La herida de la esfinge
Terenci Moix	El día que murió Marilyn
Terenci Moix	Garras de astracán
Terenci Moix	Chulas y famosas
Terenci Moix	Mujercísimas
Terenci Moix	El arpista ciego
Terenci Moix	No digas que fue un sueño
Terenci Moix	Onades sobre una roca deserta
Terenci Moix	El amargo don de la belleza
Teresa Álvarez Blanco	Donde acaban mis pies
Teresa Forcades i Vila	La teología feminista en la historia
Teresa Solana	Negres tempestes
Teresa Solana	La casa de les papallones
Teresa Solana	Negras tormentas
Teresa Viejo	Mientras llueva
Teresa Viejo	Que el tiempo nos encuentre
Teresa Viejo	La memoria del agua
Teri Terry	Sin memoria
Terry Bisson	La conspiración alejandrina
Terry Bisson	El quinto elemento
Terry Brooks	Reino mágico en venta
Terry Brooks	Star Wars Episode I: The Phantom Menace
Terry Brooks	El unicornio negro
Terry Brooks	Los vástagos de Shannara
Terry Brooks	El druida de Shannara
Terry Brooks	La reina élfica de Shannara
Terry Brooks	Los talismanes de Shannara
Terry Brooks	La espada de Shannara
Terry Brooks	Las piedras élficas de Shannara
Terry Brooks	El cantar de Shannara
Terry Brooks	Hook
Terry Brooks	Hook
Terry Brooks	Mago en apuros
Terry Eagleton	El acontecimiento de la Literatura
Terry Eagleton	Esperanza sin optimismo
Terry Eagleton	Sobre el mal
Terry Eagleton	Cómo leer literatura
Terry Eagleton	Por qué Marx tenía razon
Terry Goodkind	El espíritu del fuego
Terry Goodkind	El gemelo de la montaña
Terry Goodkind	La señora de la muerte
Terry Goodkind	La fe de los caídos
Terry Goodkind	La estirpe de Rahl el Oscuro
Terry Goodkind	Los pilares de la creación
Terry Goodkind	La biblioteca secreta
Terry Goodkind	El año de la purificación
Terry Goodkind	La confesora
Terry Goodkind	La máquina de los presagios
Terry Goodkind	El tercer reino
Terry Goodkind	El Libro de las Sombras Contadas
Terry Goodkind	Las cajas del Destino
Terry Goodkind	La Piedra de las Lágrimas
Terry Goodkind	La amenaza del Custodio
Terry Goodkind	La Sangre de la Virtud
Terry Goodkind	El Caminante de los Sueños
Terry Goodkind	La profecía de la luna roja
Terry Goodkind	El templo de los vientos
Terry Goodkind	El ladrón de almas
Terry Goodkind	El imperio de los vencidos
Terry Goodkind	La desaparición de Kahlan
Terry Goodkind	Cadena de fuego
Terry Goodkind	La bruja del viejo mundo
Terry Goodkind	Deuda de huesos
Terry Hayes	Soy Pilgrim
Terry Pratchett	Mort
Terry Pratchett	Rechicero
Terry Pratchett	Brujerías
Terry Pratchett	El último héroe
Terry Pratchett	Raising Steam
Terry Pratchett	Nación
Terry Pratchett	El color de la magia
Terry Pratchett	Pirómides
Terry Pratchett	¡Guardias! ¡Guardias!
Terry Pratchett	El Marte Largo
Terry Pratchett	Eric
Terry Pratchett	La corona del pastor
Terry Pratchett	Imágenes en acción
Terry Pratchett	Brujas de viaje
Terry Pratchett	El segador
Terry Pratchett	The colour of magic
Terry Pratchett	Papá puerco
Terry Pratchett	La luz fantástica
Terry Pratchett	¡Voto a bríos!
Terry Pratchett	El país del fin del mundo
Terry Pratchett	Carpe jugulum
Terry Pratchett	La nave
Terry Pratchett	Camioneros
Terry Pratchett	A todo vapor
Terry Pratchett	El quinto elefante
Terry Pratchett	Me vestiré de medianoche
Terry Pratchett	La verdad
Terry Pratchett	Cavadores
Terry Pratchett	Ladrón del tiempo
Terry Pratchett	El asombroso Mauricio y sus roedores sabios
Terry Pratchett	Ronda de noche
Terry Pratchett	Los Pequeños Hombres Libres
Terry Pratchett	Ritos iguales
Terry Pratchett	Buenos Presagios
Terry Pratchett	Un sombrero de cielo
Terry Pratchett	Cartas en el asunto
Terry Pratchett	Regimiento monstruoso
Terry Pratchett	¡Zas!
Terry Pratchett	Dinero a mansalva
Terry Pratchett	El Atlético Invisible
Terry Pratchett	La corona de hielo
Terry Pratchett	Snuff
Terry Pratchett	El reloj de Darwin
Terry Pratchett	La ciencia en MundoDisco
Terry Pratchett	El globo
Terry Pratchett	La guerra larga
Terry Pratchett	Perillán
Terry Pratchett	The Long Earth
Terry Pratchett	La Tierra larga
Terry Pratchett	The long war
Terry Pratchett	Dioses menores
Terry Pratchett	Lores y damas
Terry Pratchett	Hombres de armas
Terry Pratchett	Soul music
Terry Pratchett	Tiempos interesantes
Terry Pratchett	Mascarada
Terry Pratchett	Pies de barro
Terry Pratchett	Small Gods
Terry Southern	El cristiano mágico
Terry Wardle	La suma más difícil del mundo
Tess Gerritsen	El cirujano
Tess Gerritsen	Doble cuerpo
Tess Gerritsen	El guardián de la novia
Tess Gerritsen	Gravity
Tess Gerritsen	Donantes
Tessa de Loo	Gemelas
Tessa Korber	El médico del emperador
Tessa Korber	La reina y la doncella
Th. Ormento	LANDRU
Thaddeus Golas	Manual de iluminación para holgazanes
The Harvard Lampoon	El sopor de los anillos
The Harvard Lampoon	The Hunger Pains
The Harvard Lampoon	Corpúsculo
The Harvard Lampoon	Nightlight
The Harvard Lampoon	Bored of the Rings
The History Channel Iberia	Las grandes batallas de la Historia
The History Channel Iberia	Los grandes personajes de la Historia
The History Channel Iberia	365 d
The History Channel Iberia	Los grandes misterios de la Historia
The History Channel Iberia	La Gran Guerra
The Urantia Fundation	El libro de Urantia
Thea Beckman	Cruzada en 'jeans'
Thea Harrison	El beso del dragón
Thea von Harbou	Metrópolis
Theo Lawrence	La ciudad del agua
Theo Lawrence	El último corazón
Theodor Fontane	Errores y extravíos
Theodor Fontane	Irrungen, Wirrungen
Theodor Fontane	Effi Briest
Theodor Fontane	Effi Briest
Theodor Fontane	La adúltera
Theodor Mommsen	Historia de Roma. Libros I y II
Theodor Mommsen	Historia de Roma. Libro III
Theodor Mommsen	Historia de Roma. Libro IV
Theodor Mommsen	Historia de Roma. Libro V
Theodor Mommsen	Figuras de la historia de Roma
Theodor W. Adorno	Introducción a la dialéctica
Theodor W. Adorno	Minima moralia
Theodor W. Adorno	El cine y la música
Theodor W. Adorno	Dialéctica de la Ilustración
Theodor W. Adorno	Sueños
Theodor W. Adorno	Educación para la emancipación
Theodor W. Adorno	Teoría estética
Theodor W. Adorno	Kierkegaard. La construcción de lo estético
Theodor W. Adorno	Miscelánea I
Theodor W. Adorno	Miscelánea II
Theodore Dreiser	Una tragedia americana
Theodore Sturgeon	Caviar
Theodore Sturgeon	Más que humano
Theodore Sturgeon	Un poco de tu sangre
Theodore Sturgeon	Las invasiones jubilosas
Theodore Sturgeon	Cuerpodivino
Theodore Sturgeon	Extrapolación y otros cuentos
Theodore Sturgeon	Un camino a casa
Theodore Sturgeon	La fuente del unicornio
Theodore Sturgeon	Los cristales soñadores
Theodore Sturgeon	Violación cósmica
Theodore Sturgeon	Las estrellas son la Estigia
Theodore Sturgeon	Regreso
Theodore Sturgeon	Venus más X
Theodore Sturgeon	More Than Human
Theodore Zeldin	Historia 
Théophile Gautier	La novela de la momia
Théophile Gautier	La pipa de opio y otros cuentos
Théophile Gautier	Retrato de Balzac
Théophile Gautier	Mademoiselle de Maupin
Theresa Breslin	El sello Medici
Theresa Breslin	La profecía del Louvre
Theresa Révay	Una ventana al Bósforo
Thérèse Bertherat	El cuerpo tiene sus razones
Thich Nhat Hanh	Sea libre donde esté
Thich Nhat Hanh	La ira
Thich Nhat Hanh	El corazón de las enseñanzas de Buda
Thierry Gandillot	La herencia Windsmith
Thierry Geffrotin	La música clásica en 100 palabras
Thierry Jonquet	Tarántula
Thierry Maugenest	El elixir de los reyes
Thierry Maugenest	El lienzo de Tintoretto
Thierry Meyssan	La gran impostura: ningún avión se estrelló en el Pentágono
Thomas Anthony Harris	I’m OK – You’re OK
Thomas B. Costain	La Rosa Negra
Thomas B. Reagan	El cervell
Thomas Berger	El rostro del mal
Thomas Berger	Pequeño Gran Hombre
Thomas Bernhard	Tala
Thomas Bernhard	El aliento
Thomas Bernhard	El frío
Thomas Bernhard	Trastorno
Thomas Bernhard	Un niño
Thomas Bernhard	El imitador de voces. Teatro
Thomas Bernhard	El malogrado
Thomas Bernhard	Maestros antiguos
Thomas Bernhard	Sí
Thomas Bernhard	El sótano
Thomas Bernhard	Goethe se muere
Thomas Bernhard	Mis Premios
Thomas Bernhard	In hora mortis - Bajo el hierro de la luna
Thomas Bernhard	Hormigón & Extinción
Thomas Bernhard	El origen
Thomas Buergenthal	Un niño afortunado
Thomas Burnett Swann	La mansión de las rosas
Thomas C. Foster	Leer como un profesor
Thomas C. Patterson	Karl Marx, antropólogo
Thomas Cathcart	Platón y un ornitorrinco entran en un bar...
Thomas de Hartmann	Nuestra vida con el Sr. Gurdjieff
Thomas de Quincey	Confesiones de un comedor de opio inglés
Thomas de Quincey	Los últimos días de Immanuel Kant
Thomas de Quincey	Confesiones de un inglés comedor de opio
Thomas de Quincey	Klosterheim o la Máscara
Thomas de Quincey	Del asesinato considerado como una de las bellas artes
Thomas E. Woods	Cómo la Iglesia construyó la civilización occidental
Thomas Eidson	La última galopada
Thomas F. Monteleone	La sangre del cordero
Thomas F. Monteleone	Mensajes de la era del ordenador
Thomas Gifford	Assassini
Thomas Glavinic	Algo más oscuro que la noche
Thomas Greanias	El resurgir de la Atlántida
Thomas Greanias	La profecía de la Atlántida
Thomas Greanias	El apocalipsis de la Atlántida
Thomas Harding	Hanns y Rudolf
Thomas Hardy	Jude el oscuro
Thomas Hardy	La bien amada
Thomas Hardy	Cuentos completos
Thomas Hardy	Nuestras hazañas en la cueva
Thomas Hardy	El alcalde de Casterbridge
Thomas Hardy	El brazo marchito y otros relatos
Thomas Hardy	El regreso del nativo
Thomas Hardy	Tess, de d`Urberville
Thomas Hardy	Los habitantes del bosque
Thomas Hardy	Tess dels Urbervilles
Thomas Hardy	Jude, l
Thomas Hardy	Un grupo de nobles damas
Thomas Hardy	Lejos del mundanal ruido
Thomas Harris	Hannibal
Thomas Harris	El silencio de los corderos
Thomas Harris	Hannibal: el origen del mal
Thomas Harris	El Dragón Rojo
Thomas Harris	Domingo negro
Thomas Hobbes	Leviatán
Thomas Jefferson	La Declaración de Independencia
Thomas Keneally	La lista de Schindler
Thomas Levenson	Newton y el falsificador
Thomas Ligotti	La fábrica de pesadillas
Thomas Ligotti	Noctuario
Thomas Ligotti	Grimscribe. Vidas y obras
Thomas M. Disch	334
Thomas M. Disch	El ejecutivo
Thomas M. Disch	Los genocidas
Thomas M. Disch	Campo de concentración
Thomas M. Reid	Insurrección
Thomas Malory	La muerte de Arturo
Thomas Mann	Carlota en Weimar
Thomas Mann	Das Gesetz
Thomas Mann	Richard Wagner y la música
Thomas Mann	Mario und der Zauberer
Thomas Mann	Tristán
Thomas Mann	Fiorenza
Thomas Mann	Ensayos sobre música, teatro y literatura
Thomas Mann	La montaña mágica. (Trad. Isabel García Adánez)
Thomas Mann	Doktor Faustus
Thomas Mann	El elegido
Thomas Mann	¡Escucha, Alemania!
Thomas Mann	La voluntad de ser feliz y otros relatos
Thomas Mann	Las Tablas de la Ley
Thomas Mann	Confesiones del estafador Félix Krull
Thomas Mann	José el proveedor
Thomas Mann	José en Egipto
Thomas Mann	El joven José
Thomas Mann	Las historias de Jaacob
Thomas Mann	La muerte en Venecia
Thomas Mann	La montaña mágica
Thomas Mann	Los Buddenbrook
Thomas Mann	Mario y el mago
Thomas Mann	La mort a Venècia
Thomas Montasser	Una librería con magia
Thomas N. Scortia	El hombre máquina
Thomas N. Scortia	Precaución: ¡Inflamable!
Thomas N. Scortia	Extraños compañeros de cama
Thomas Perry	Silencio
Thomas Piketty	El capital en el siglo XXI
Thomas Piketty	La economía de las desigualdades
Thomas Piketty	La crisis del capital en el siglo XXI
Thomas Pynchon	Mason y Dixon
Thomas Pynchon	Contraluz
Thomas Pynchon	Un lento aprendizaje
Thomas Pynchon	La subasta del lote 49
Thomas Pynchon	El arco iris de gravedad
Thomas Pynchon	Al límite
Thomas Pynchon	Gravity’s Rainbow
Thomas Pynchon	Vineland
Thomas Pynchon	Vicio propio
Thomas Pynchon	V.
Thomas Quinn	El león de san Marcos
Thomas Quinn	La espada de Venecia
Thomas Raab	Silencio
Thomas Rydahl	El ermitaño
Thomas S. Gressman	Sombras de guerra
Thomas S. Gressman	La caza de los Jaguares
Thomas S. Gressman	A sangre y fuego
Thomas S. Kuhn	La revolución copernicana
Thomas S. Kuhn	La estructura de las revoluciones científicas
Thomas Szasz	El mito de la psicoterapia
Thomas Szasz	Nuestro derecho a las drogas
Thomas Szasz	Esquizofrenia
Thomas Szasz	El mito de la enfermedad mental
Thomas Szasz	La fabricación de la locura
Thomas Szasz	Libertad fatal
Thomas Szasz	La teología de la medicina
Thomas Szasz	El segundo pecado
Thomas Szasz	Ideología y enfermedad mental
Thomas Szasz	Drogas y ritual
Thomas T. Noguchi	Causas no naturales
Thomas William Simpson	El guardián
Thomas William Simpson	Los Hermanos Hancock
Thomas William Simpson	El editor
Thomas Wolfe	Tengo algo que deciros
Thor Heyerdahl	La expedición de la Kon-Tiki
Thornton Wilder	El puente de San Luis Rey
Thornton Wilder	Los idus de marzo
Tibor Fischer	El coleccionista de coleccionistas
Tibor Fischer	Viaje al fondo de la habitación
Tibor Fischer	No apto para estúpidos
Tibor Fischer	Quién fuera Dios
Tibor Fischer	Filosofía a mano armada
Tibor Fischer	Bajo el culo del sapo
Tiffany Calligaris	Memorias de un engaño
Tiffany Calligaris	El trono vacío
Tiffany Calligaris	La corte del Hechicero
Tim Burton	La melancólica muerte de Chico Ostra
Tim Carroll	La gran evasión
Tim Dedopulos	Moradores del Cristal
Tim Flannery	La amenaza del cambio climático
Tim Harford	El economista camuflado
Tim Harford	Adáptate
Tim Harford	El economista camuflado ataca de nuevo
Tim Harford	La lógica oculta de la vida
Tim Jeal	En busca de las fuentes del Nilo
Tim Krabbé	El ciclista
Tim Krabbé	La desaparición
Tim Kring	Sólo para tus ojos
Tim Lebbon	Berserk
Tim Parks	Sueño con ríos y mares
Tim Powers	Esencia oscura
Tim Powers	La fuerza de su mirada
Tim Powers	Declara
Tim Powers	La última partida
Tim Powers	Las puertas de Anubis
Tim Powers	En costas extrañas
Tim Powers	El reparador de biblias
Tim Powers	Cena en el palacio de la discordia
Tim Pratt	Hic sunt dracones
Tim Severin	El viaje del Brendan
Tim Severin	Corsario
Tim Severin	Bucanero
Tim Severin	El hijo de Odín
Tim Severin	Hermano de sangre
Tim Severin	El hombre del rey
Tim Severin	El viaje de Simbad
Tim Tharp	Mi espectacular ahora
Tim Tzouliadis	Los olvidados
Tim Vicary	The Elephant Man
Tim Willocks	La Orden
Tim Willocks	El fin último de la creación
Timothy Snyder	Tierras de sangre
Timothy Zahn	El resurgir de la Fuerza Oscura
Timothy Zahn	La última orden
Timothy Zahn	A Matter of Trust
Timothy Zahn	Heredero del Imperio
Timur Vermes	Ha vuelto
Tina Daniell	Kitiara Uth Matar
Tina Daniell	Mithas y Karthay
Tina Daniell	Maquesta Nar-Thon
Tina Folsom	La mortal amada de Samson
Tina Folsom	La revoltosa de Amaury
Tina Folsom	La compañera de Gabriel
Tina Folsom	El refugio de Yvette
Tina Folsom	La redención de Zane
Tina Seskis	Un paso de más
Tirso de Molina	El vergonzoso en palacio
Tirso de Molina	El burlador de Sevilla
Tirso de Molina	Don Gil de las calzas verdes
Titania Hardie	El laberinto de la rosa
Tito Livio	Historia de Roma desde su fundación
Tito Maccio Plauto	Asinaria - Aulularia - Miles Gloriosus
Tito Maccio Plauto	Menaechmi - Pseudolus - Mercator - Mostellaria
Titus Burckhardt	Alquimia: Significado e imagen del mundo
Titus Burckhardt	Esoterismo islámico
Titus Müller	La jesuita de Lisboa
Tiziano Terzani	El fin es mi principio
Tobias S. Buckell	El Protocolo Cole
Tobias S. Buckell	The Cole Protocol
Tobias Smollett	La expedición de Humphry Clinker
Tom	Tratado del gobierno de los pr
Tom A. Shippey	Tolkien, El camino a la Tierra Media
Tom A. Shippey	J. R. R. Tolkien. Autor del siglo
Tom Clancy	Tormenta roja
Tom Clancy	Pánico nuclear
Tom Clancy	Deuda de honor
Tom Clancy	Clave red rabbit
Tom Clancy	Sin remordimientos
Tom Clancy	Órdenes ejecutivas
Tom Clancy	El oso y el dragón
Tom Clancy	La caza del Octubre Rojo
Tom Clancy	El cardenal del Kremlin
Tom Clancy	Politika
Tom Clancy	Operación Rainbow
Tom Clancy	Juego de patriotas
Tom Clancy	Peligro inminente
Tom Cullen	Otoño de terror. Jack el Destripador
Tom Egeland	El final del círculo
Tom Egeland	Los custodios del testamento
Tom Gjelten	Bacardí y la larga lucha por Cuba
Tom Harper	Secretos de los muertos
Tom Hillenbrand	El ladr
Tom Hillenbrand	Un cadáver entre plato y plato
Tom Holland	Banquete de sangre
Tom Holland	Fuego persa
Tom Holland	El señor de los muertos
Tom Isbell	El quinto códice maya
Tom Kromer	Nada que esperar
Tom McCarthy	Residuos
Tom Perrotta	The Leftovers
